lon, lat, M, time_string, depth, catalog_id, event_id
13.146,42.79,3.80,2020-01-08T09:55:11.053661,8.5,136,0
13.26,43.768,3.70,2020-01-21T14:44:19.802293,9.8,136,1
11.286,44.858,3.50,2020-01-10T21:51:51.088534,7.0,136,2
13.483,42.245,3.70,2020-01-03T13:59:07.803157,10.1,136,3
11.031,44.882,3.80,2020-01-15T10:21:37.052422,4.2,136,4
13.732,42.938,3.50,2020-01-04T01:22:35.000457,24.1,136,5
15.176,38.639,3.90,2020-01-21T21:16:15.561559,14.6,136,6
13.487,42.264,3.80,2020-01-06T13:34:17.246361,9.3,136,7
12.545,43.376,3.50,2020-01-17T06:36:12.873155,7.9,136,8
11.449,44.339,3.50,2020-01-15T00:43:35.069369,28.1,136,9
11.319,44.005,3.60,2020-01-26T01:15:15.511778,7.3,136,10
14.739,41.069,3.50,2020-01-24T16:17:09.723783,10.9,136,14
14.736,41.082,4.00,2020-01-07T08:35:59.358625,10.7,136,13
14.736,41.082,4.00,2020-01-07T08:35:59.358625,10.7,136,13
14.739,41.069,3.50,2020-01-24T16:17:09.723783,10.9,136,14
14.935,37.839,3.90,2020-01-19T01:57:51.593181,28.3,136,15
13.264,42.495,3.60,2020-01-27T06:16:53.168955,12.5,137,0
13.426,42.348,4.60,2020-01-07T07:11:33.898889,17.6,137,1
10.132,44.177,3.50,2020-01-17T03:22:28.821189,9.1,137,2
8.42,44.506,4.50,2020-01-14T11:19:41.668733,9.5,137,3
13.357,42.383,3.80,2020-01-10T22:17:37.321919,9.4,137,4
13.318,42.616,4.20,2020-01-17T21:11:46.080726,12.3,137,5
13.08,42.844,3.50,2020-01-11T00:58:51.021161,10.8,137,6
12.602,43.127,5.10,2020-01-17T21:38:06.072731,7.4,137,7
14.935,37.839,3.70,2020-01-23T21:56:57.495661,28.3,137,10
14.739,41.069,3.60,2020-01-17T20:24:17.913995,10.9,137,13
14.935,37.839,3.70,2020-01-23T21:56:57.495661,28.3,137,10
11.319,44.005,4.10,2020-01-01T09:07:38.502110,7.3,137,12
11.319,44.005,4.10,2020-01-01T09:07:38.502110,7.3,137,12
14.739,41.069,3.60,2020-01-17T20:24:17.913995,10.9,137,13
13.194,42.529,3.50,2020-01-11T19:23:02.626462,20.2,138,0
13.141,42.765,3.80,2020-01-08T09:49:47.645678,10.4,138,1
10.77,43.112,3.60,2020-01-08T20:07:24.964523,16.2,138,2
13.233,42.872,4.80,2020-01-22T22:45:05.238490,11.5,138,3
13.089,42.874,3.50,2020-01-22T07:39:23.511999,9.5,138,4
15.294,37.771,4.10,2020-01-27T17:43:06.234064,8.3,138,5
13.36,43.096,4.20,2020-01-08T02:47:25.719694,21.8,138,6
13.33,42.546,3.50,2020-01-20T00:36:41.807580,11.5,138,7
13.394,42.498,3.50,2020-01-18T22:47:07.341922,9.7,138,8
13.11,42.847,3.60,2020-01-05T07:33:31.795454,11.4,138,9
13.385,42.361,4.60,2020-01-12T07:45:21.830409,9.5,138,10
14.935,37.839,3.90,2020-01-27T21:17:13.033566,28.3,138,14
14.935,37.839,3.90,2020-01-27T21:17:13.033566,28.3,138,14
11.319,44.005,3.50,2020-01-10T11:05:31.034827,7.3,138,13
14.935,37.839,3.90,2020-01-27T21:17:13.033566,28.3,138,14
14.736,41.082,4.20,2020-01-21T14:36:21.815151,10.7,138,15
13.006,37.612,5.30,2020-01-01T17:05:48.860451,9.9,139,0
13.068,42.885,3.50,2020-01-25T02:29:41.593070,9.8,139,1
11.451,44.354,4.30,2020-01-12T19:28:27.125320,18.9,139,2
16.497,39.11,3.60,2020-01-04T09:31:33.593306,9.5,139,3
11.017,45.835,3.90,2020-01-03T23:54:12.412287,11.2,139,4
13.156,42.807,3.60,2020-01-11T07:30:18.855415,7.2,139,5
12.54,42.788,3.90,2020-01-24T04:47:58.336664,3.7,139,6
13.096,42.816,3.60,2020-01-22T07:53:43.232610,10.7,139,7
14.775,37.737,3.80,2020-01-16T07:08:59.589419,25.5,139,8
13.206,42.799,3.60,2020-01-02T23:47:59.099640,9.8,139,9
13.09,42.868,5.00,2020-01-21T14:48:39.434840,9.8,139,10
14.739,41.069,3.70,2020-01-14T05:45:01.923563,10.9,139,11
11.319,44.005,3.60,2020-01-23T15:32:55.843341,7.3,139,12
13.263,42.463,3.50,2020-01-01T13:46:41.403553,13.7,139,13
13.167,42.682,4.00,2020-01-19T16:34:56.761653,12.5,140,0
13.19,42.669,4.90,2020-01-08T04:26:30.142710,12.3,140,1
16.006,39.909,3.90,2020-01-06T07:15:37.854087,8.4,140,2
14.891,37.614,3.50,2020-01-25T13:49:23.108701,0.0,140,3
14.736,41.082,3.50,2020-01-16T09:37:24.769135,10.7,140,4
11.319,44.005,3.50,2020-01-12T11:55:28.549210,7.3,140,5
13.263,42.463,3.60,2020-01-18T12:26:15.037668,13.7,140,7
13.263,42.463,3.60,2020-01-18T12:26:15.037668,13.7,140,7
14.739,41.069,3.50,2020-01-21T11:29:07.037513,10.9,140,9
14.739,41.069,3.50,2020-01-21T11:29:07.037513,10.9,140,9
16.056,39.903,3.60,2020-01-01T02:28:59.200363,8.6,141,0
9.663,44.517,3.50,2020-01-11T16:12:05.106628,6.8,141,1
13.193,46.963,4.10,2020-01-20T08:34:26.994523,11.9,141,2
15.173,37.125,3.60,2020-01-04T00:50:53.829178,10.0,141,3
13.104,43.031,4.20,2020-01-15T12:19:01.728773,5.7,141,4
10.986,44.876,3.50,2020-01-11T14:13:22.888908,4.2,141,5
14.935,37.839,3.60,2020-01-12T06:30:10.758627,28.3,141,6
14.736,41.082,3.60,2020-01-20T18:54:26.797887,10.7,141,9
11.319,44.005,3.90,2020-01-13T07:38:46.783870,7.3,141,8
14.736,41.082,3.60,2020-01-20T18:54:26.797887,10.7,141,9
14.739,41.069,3.90,2020-01-09T06:24:27.172416,10.9,141,10
13.196,42.666,3.60,2020-01-08T14:19:11.395273,15.9,142,0
13.161,42.703,3.50,2020-01-07T18:09:49.620287,11.3,142,1
13.49,42.262,3.60,2020-01-09T23:52:09.227548,9.9,142,2
14.406,38.654,3.60,2020-01-17T10:01:58.498773,10.6,142,3
15.923,37.389,3.50,2020-01-06T23:10:51.866883,12.5,142,4
13.263,42.463,3.70,2020-01-21T21:52:34.819638,13.7,142,5
11.319,44.005,5.70,2020-01-17T06:37:51.460046,7.3,142,9
11.319,44.005,5.70,2020-01-17T06:37:51.460046,7.3,142,9
14.935,37.839,3.60,2020-01-28T05:37:32.103740,28.3,142,8
11.319,44.005,5.70,2020-01-17T06:37:51.460046,7.3,142,9
10.195,44.171,3.80,2020-01-25T23:02:04.324457,7.8,143,0
15.886,37.276,3.60,2020-01-10T19:09:15.246050,20.1,143,1
14.448,38.531,4.00,2020-01-09T09:43:17.534991,11.8,143,2
13.156,42.752,3.80,2020-01-23T14:36:07.868635,7.6,143,3
13.208,42.771,3.60,2020-01-25T19:20:00.010426,9.7,143,4
16.191,39.019,3.70,2020-01-14T07:51:29.290385,10.0,143,5
11.319,44.005,3.60,2020-01-25T13:04:09.792270,7.3,143,6
14.739,41.069,3.50,2020-01-24T10:50:43.734307,10.9,143,7
14.935,37.839,3.80,2020-01-20T22:47:26.787075,28.3,143,8
13.263,42.463,3.50,2020-01-08T15:10:49.405643,13.7,143,9
14.736,41.082,3.80,2020-01-18T19:24:58.787477,10.7,143,10
16.01,39.876,5.60,2020-01-24T04:53:31.611831,8.7,144,0
13.159,42.818,3.80,2020-01-01T05:53:24.689051,12.5,144,1
10.532,44.89,3.50,2020-01-17T12:41:42.082331,27.6,144,2
13.699,42.967,3.50,2020-01-24T19:33:58.855748,27.4,144,3
13.155,42.831,3.50,2020-01-26T13:39:03.966102,9.1,144,4
11.07,44.866,3.80,2020-01-11T03:38:21.363264,4.3,144,5
14.935,37.839,3.60,2020-01-14T06:17:27.557100,28.3,144,10
14.935,37.839,3.60,2020-01-14T06:17:27.557100,28.3,144,10
14.935,37.839,3.60,2020-01-14T06:17:27.557100,28.3,144,10
14.935,37.839,3.60,2020-01-14T06:17:27.557100,28.3,144,10
14.935,37.839,3.60,2020-01-14T06:17:27.557100,28.3,144,10
16.471,39.248,4.10,2020-01-19T06:45:24.975766,14.0,145,0
11.245,44.823,3.60,2020-01-02T00:13:46.509015,10.5,145,1
15.56,37.166,4.30,2020-01-22T18:49:59.475597,7.2,145,2
11.138,44.129,3.50,2020-01-28T00:17:00.634679,8.9,145,3
13.178,42.897,4.00,2020-01-02T01:47:30.601904,10.4,145,4
13.035,42.715,3.50,2020-01-19T20:58:47.173311,9.8,145,5
14.915,37.598,4.00,2020-01-26T01:35:44.336320,10.8,145,6
14.935,37.839,3.90,2020-01-06T13:54:08.831976,28.3,145,7
14.736,41.082,3.50,2020-01-15T03:36:00.269751,10.7,145,10
13.263,42.463,3.50,2020-01-06T23:25:04.558070,13.7,145,9
14.736,41.082,3.50,2020-01-15T03:36:00.269751,10.7,145,10
15.99,39.909,3.80,2020-01-24T01:32:45.085817,8.9,146,0
16.101,38.456,3.70,2020-01-11T16:31:14.108250,10.5,146,1
13.297,42.645,4.10,2020-01-09T05:31:26.937721,7.7,146,2
15.157,38.037,3.60,2020-01-15T06:06:23.607037,7.8,146,3
15.535,40.034,3.80,2020-01-10T04:03:35.373149,8.9,146,4
12.521,43.393,3.90,2020-01-17T22:27:31.681115,8.1,146,5
12.293,41.325,3.50,2020-01-15T03:01:45.031115,6.0,146,6
16.642,39.744,3.90,2020-01-02T09:52:16.694451,10.5,146,7
13.263,42.463,4.10,2020-01-04T16:04:56.852305,13.7,146,8
11.319,44.005,3.90,2020-01-03T18:59:20.580849,7.3,146,10
11.319,44.005,3.90,2020-01-03T18:59:20.580849,7.3,146,10
14.739,41.069,4.00,2020-01-11T01:21:41.453007,10.9,146,11
11.585,44.232,3.80,2020-01-11T18:37:27.102829,18.1,147,0
15.36,39.472,3.60,2020-01-04T10:45:41.542438,7.4,147,1
11.072,44.865,3.60,2020-01-02T10:23:44.359593,7.5,147,2
13.305,42.601,4.40,2020-01-26T21:10:40.930868,10.0,147,3
10.976,44.866,4.20,2020-01-17T06:21:41.950225,7.2,147,4
13.132,42.797,4.30,2020-01-06T02:07:42.398841,10.4,147,5
17.065,39.271,3.90,2020-01-21T07:59:49.923510,16.5,147,6
13.14,42.785,4.40,2020-01-07T14:33:06.553601,8.2,147,7
11.319,44.005,4.90,2020-01-04T14:14:00.333731,7.3,147,8
13.263,42.463,3.50,2020-01-09T06:48:12.044752,13.7,147,10
13.263,42.463,3.50,2020-01-09T06:48:12.044752,13.7,147,10
14.736,41.082,3.90,2020-01-18T18:12:26.355873,10.7,147,11
13.123,42.979,3.60,2020-01-07T22:02:24.014250,7.9,148,0
11.007,45.815,4.00,2020-01-28T16:38:07.769799,13.0,148,1
17.034,39.868,4.40,2020-01-05T02:35:58.514324,3.0,148,2
13.494,43.076,4.10,2020-01-27T06:17:58.417523,3.8,148,3
11.319,44.005,4.10,2020-01-27T18:29:23.227930,7.3,148,6
14.739,41.069,3.70,2020-01-16T19:54:24.446107,10.9,148,5
11.319,44.005,4.10,2020-01-27T18:29:23.227930,7.3,148,6
13.254,42.552,3.50,2020-01-10T11:48:59.813837,13.1,149,0
15.22,37.486,3.60,2020-01-18T11:20:15.959758,10.2,149,1
14.739,41.069,3.80,2020-01-24T23:13:00.942623,10.9,149,4
14.935,37.839,3.80,2020-01-06T11:57:26.398732,28.3,149,3
14.739,41.069,3.80,2020-01-24T23:13:00.942623,10.9,149,4
11.319,44.005,4.40,2020-01-22T15:01:14.487631,7.3,149,6
11.319,44.005,4.40,2020-01-22T15:01:14.487631,7.3,149,6
11.109,44.864,4.00,2020-01-12T20:59:55.823713,8.3,150,0
16.502,39.129,3.50,2020-01-07T00:53:22.245098,10.5,150,1
13.068,43.014,3.50,2020-01-10T16:33:19.459003,9.0,150,2
13.311,42.48,4.00,2020-01-15T17:31:34.351451,10.1,150,3
11.781,43.781,3.60,2020-01-28T04:33:28.984432,10.3,150,4
13.066,42.951,3.50,2020-01-03T23:07:25.924302,9.9,150,5
13.388,42.385,4.50,2020-01-15T18:24:58.635337,6.6,150,6
14.935,37.839,3.90,2020-01-23T12:01:57.867303,28.3,150,7
13.263,42.463,4.80,2020-01-27T00:13:28.983440,13.7,150,8
11.319,44.005,3.80,2020-01-19T21:11:26.763854,7.3,150,9
10.838,45.872,4.00,2020-01-16T15:48:06.155079,6.4,151,0
12.644,42.855,3.70,2020-01-08T15:34:26.588553,6.4,151,1
16.459,39.168,4.40,2020-01-15T21:39:14.065732,9.6,151,2
11.232,44.876,3.60,2020-01-16T13:39:43.832747,4.0,151,3
13.203,42.686,3.90,2020-01-05T18:11:50.498481,13.4,151,4
14.878,38.122,3.50,2020-01-21T22:09:58.314348,9.4,151,5
15.663,41.754,5.00,2020-01-15T04:26:17.837374,29.0,151,6
9.457,44.545,4.10,2020-01-20T00:11:31.355238,11.0,151,7
11.319,44.005,3.90,2020-01-20T12:12:24.867874,7.3,151,13
14.736,41.082,3.80,2020-01-12T08:25:59.374131,10.7,151,12
14.736,41.082,3.80,2020-01-12T08:25:59.374131,10.7,151,12
13.263,42.463,3.70,2020-01-21T10:19:59.738188,13.7,151,11
14.736,41.082,3.80,2020-01-12T08:25:59.374131,10.7,151,12
11.319,44.005,3.90,2020-01-20T12:12:24.867874,7.3,151,13
14.346,37.932,3.70,2020-01-07T20:14:51.684907,27.3,152,0
8.895,44.824,3.90,2020-01-22T15:05:35.214373,26.3,152,1
15.777,41.427,4.40,2020-01-07T04:38:24.686362,8.6,152,2
13.6,42.959,3.50,2020-01-23T21:36:02.743736,24.6,152,3
13.242,42.815,3.60,2020-01-06T08:54:42.352571,9.4,152,4
13.222,42.814,3.50,2020-01-12T06:40:21.645904,7.9,152,5
13.263,42.463,4.40,2020-01-09T13:58:23.515594,13.7,152,10
14.739,41.069,4.50,2020-01-07T04:12:50.895842,10.9,152,8
14.739,41.069,4.50,2020-01-07T04:12:50.895842,10.9,152,8
14.935,37.839,4.50,2020-01-14T22:22:21.448535,28.3,152,9
13.263,42.463,4.40,2020-01-09T13:58:23.515594,13.7,152,10
14.736,41.082,3.60,2020-01-02T05:04:22.610063,10.7,152,11
12.664,42.832,3.50,2020-01-01T05:55:38.758864,5.3,153,0
13.302,42.663,3.60,2020-01-15T17:43:18.437208,12.2,153,1
12.575,43.312,3.60,2020-01-01T07:44:59.572976,6.9,153,2
11.274,44.837,3.60,2020-01-26T03:51:16.381461,7.9,153,3
13.408,42.344,4.10,2020-01-09T06:48:11.947700,9.7,153,4
10.893,44.193,3.60,2020-01-11T06:19:20.124343,10.2,153,5
13.149,42.741,3.50,2020-01-07T00:28:36.558214,10.9,153,6
13.12,42.817,4.00,2020-01-24T18:57:10.680871,9.0,154,0
13.597,46.277,3.90,2020-01-14T09:57:08.629883,6.1,154,1
14.092,43.01,3.60,2020-01-25T02:10:11.397648,11.9,154,2
13.141,42.81,3.80,2020-01-20T20:49:38.275490,8.4,154,3
13.3,42.602,4.30,2020-01-14T02:09:55.251037,9.3,154,4
11.008,45.717,4.20,2020-01-03T17:16:24.061054,9.8,154,5
13.589,41.75,3.70,2020-01-24T21:14:11.133696,7.8,154,6
13.204,42.705,3.50,2020-01-07T00:58:44.977182,12.0,154,7
13.467,42.241,4.50,2020-01-17T13:47:39.366616,8.8,154,8
14.662,45.167,3.50,2020-01-25T14:21:45.229147,10.0,154,9
11.243,43.585,3.90,2020-01-17T20:26:17.666282,9.0,154,10
14.736,41.082,3.60,2020-01-23T05:57:20.271066,10.7,154,15
11.319,44.005,4.10,2020-01-13T07:01:48.739696,7.3,154,12
14.739,41.069,4.10,2020-01-20T18:37:11.391173,10.9,154,14
14.739,41.069,4.10,2020-01-20T18:37:11.391173,10.9,154,14
14.736,41.082,3.60,2020-01-23T05:57:20.271066,10.7,154,15
14.935,37.839,3.70,2020-01-10T10:44:07.552159,28.3,154,16
13.263,42.463,3.90,2020-01-23T02:43:58.994476,13.7,154,17
13.482,42.317,3.60,2020-01-09T16:40:52.247452,9.2,155,0
13.153,42.807,3.90,2020-01-05T03:47:07.405629,9.1,155,1
13.265,42.675,3.90,2020-01-18T04:19:55.181549,10.5,155,2
6.944,45.992,3.50,2020-01-12T10:45:40.092117,5.0,155,3
11.24,44.096,4.40,2020-01-16T05:11:22.285453,9.7,155,4
10.499,44.644,5.30,2020-01-28T20:45:13.404649,26.9,155,5
12.536,42.789,4.30,2020-01-15T03:11:22.986629,6.7,155,6
14.935,37.839,4.20,2020-01-17T23:45:28.731737,28.3,155,12
14.935,37.839,4.20,2020-01-17T23:45:28.731737,28.3,155,12
13.263,42.463,4.00,2020-01-16T05:20:38.531075,13.7,155,9
11.319,44.005,3.70,2020-01-20T04:16:29.629866,7.3,155,10
14.935,37.839,4.20,2020-01-17T23:45:28.731737,28.3,155,12
14.935,37.839,4.20,2020-01-17T23:45:28.731737,28.3,155,12
14.736,41.082,3.60,2020-01-21T23:24:48.568945,10.7,155,13
7.271,45.092,4.10,2020-01-24T09:36:03.866885,12.5,156,0
13.064,42.929,3.90,2020-01-06T05:07:24.996171,9.0,156,1
7.445,43.885,3.90,2020-01-10T18:56:57.221575,8.5,156,2
13.085,42.48,3.70,2020-01-17T01:10:09.765436,5.3,156,3
13.094,43.032,3.60,2020-01-08T23:43:32.223110,6.4,156,4
14.736,41.082,3.50,2020-01-28T05:43:38.453646,10.7,156,10
11.319,44.005,5.10,2020-01-04T02:11:02.823353,7.3,156,12
14.736,41.082,3.50,2020-01-28T05:43:38.453646,10.7,156,10
14.935,37.839,3.60,2020-01-25T16:02:33.262243,28.3,156,8
11.319,44.005,5.10,2020-01-04T02:11:02.823353,7.3,156,12
14.736,41.082,3.50,2020-01-28T05:43:38.453646,10.7,156,10
11.319,44.005,5.10,2020-01-04T02:11:02.823353,7.3,156,12
11.319,44.005,5.10,2020-01-04T02:11:02.823353,7.3,156,12
13.1,42.794,3.50,2020-01-03T12:53:29.189374,11.0,157,0
13.301,42.608,4.20,2020-01-14T18:13:56.098095,8.1,157,1
13.478,42.288,4.50,2020-01-19T09:15:15.322819,8.9,157,2
14.035,40.264,3.80,2020-01-13T01:18:57.055445,10.0,157,3
13.452,42.315,3.60,2020-01-08T19:21:57.501420,10.7,157,4
13.075,43.01,3.60,2020-01-26T21:13:25.059145,9.5,157,5
14.867,41.218,3.50,2020-01-28T18:00:07.004808,10.7,157,6
13.064,43.021,4.10,2020-01-23T23:35:49.456553,8.7,157,7
15.016,38.06,3.60,2020-01-20T18:04:07.343620,18.8,157,8
14.736,41.082,3.60,2020-01-22T22:17:01.021895,10.7,157,9
14.935,37.839,4.60,2020-01-01T14:13:05.538289,28.3,157,12
14.739,41.069,3.50,2020-01-19T05:30:25.449863,10.9,157,11
14.935,37.839,4.60,2020-01-01T14:13:05.538289,28.3,157,12
17.333,41.62,3.80,2020-01-21T13:01:49.900309,10.0,158,0
13.061,42.99,3.50,2020-01-26T06:01:59.445453,10.0,158,1
15.062,37.728,3.70,2020-01-15T05:33:42.517809,7.4,158,2
13.257,42.471,3.90,2020-01-21T07:48:08.981333,12.2,158,3
11.961,44.208,3.50,2020-01-25T18:45:02.068822,25.1,158,4
13.184,42.697,3.60,2020-01-12T16:30:32.779938,12.7,158,5
12.54,43.373,3.90,2020-01-12T17:09:56.401724,9.1,158,6
13.347,42.462,3.80,2020-01-24T08:12:05.880202,11.0,158,7
13.303,42.509,3.50,2020-01-09T07:33:12.272461,12.9,158,8
15.866,41.784,5.20,2020-01-18T15:34:26.445053,22.3,158,9
14.935,37.839,3.50,2020-01-16T05:23:07.122585,28.3,158,12
11.319,44.005,3.50,2020-01-23T07:08:33.063621,7.3,158,13
14.935,37.839,3.50,2020-01-16T05:23:07.122585,28.3,158,12
11.319,44.005,3.50,2020-01-23T07:08:33.063621,7.3,158,13
13.062,43.004,3.60,2020-01-22T14:47:24.574629,11.2,159,0
13.06,43.022,3.70,2020-01-19T17:20:28.827689,8.3,159,1
17.31,39.848,3.50,2020-01-07T07:57:25.129302,5.0,159,2
14.812,38.536,4.00,2020-01-14T20:42:07.134676,10.2,159,3
11.035,44.893,4.10,2020-01-25T05:06:00.667939,3.3,159,4
18.809,40.108,3.80,2020-01-11T19:28:21.925510,20.0,159,5
14.739,41.069,3.70,2020-01-18T22:04:29.789252,10.9,159,6
14.736,41.082,4.20,2020-01-06T02:08:18.902675,10.7,159,10
13.263,42.463,3.50,2020-01-02T08:04:42.687363,13.7,159,8
11.319,44.005,3.50,2020-01-09T20:50:19.159844,7.3,159,9
14.736,41.082,4.20,2020-01-06T02:08:18.902675,10.7,159,10
13.04,42.85,3.80,2020-01-06T01:15:17.684954,7.6,160,0
13.243,46.321,4.20,2020-01-28T01:09:17.071286,8.2,160,1
15.973,39.891,4.10,2020-01-27T23:56:31.538057,9.4,160,2
6.954,45.83,3.60,2020-01-03T16:43:15.310868,10.7,160,3
14.739,41.069,4.00,2020-01-04T18:26:16.692857,10.9,160,7
11.319,44.005,4.20,2020-01-24T04:56:04.507714,7.3,160,5
13.263,42.463,4.20,2020-01-07T15:01:45.511814,13.7,160,6
14.739,41.069,4.00,2020-01-04T18:26:16.692857,10.9,160,7
13.312,42.632,5.00,2020-01-28T14:45:49.841454,8.8,161,0
13.289,42.524,3.50,2020-01-18T03:27:02.327064,11.7,161,1
13.275,42.736,3.50,2020-01-02T17:38:43.951759,15.3,161,2
16.042,36.931,3.90,2020-01-17T08:31:53.595555,10.0,161,3
13.276,46.293,4.60,2020-01-12T05:27:58.772093,7.7,161,4
13.069,43.015,3.50,2020-01-02T22:04:18.186167,6.2,161,5
13.097,42.793,3.60,2020-01-09T17:07:03.695047,13.1,161,6
13.254,42.846,3.60,2020-01-24T13:59:46.039311,9.5,161,7
13.145,42.897,5.10,2020-01-28T02:44:04.337657,9.3,161,8
15.8,37.221,3.70,2020-01-27T03:50:11.733535,19.4,161,9
14.736,41.082,3.80,2020-01-21T02:51:30.915625,10.7,161,10
14.935,37.839,4.20,2020-01-17T17:12:30.281857,28.3,161,11
13.263,42.463,3.50,2020-01-21T07:49:28.580331,13.7,161,12
13.518,42.34,4.00,2020-01-12T23:58:35.087327,10.8,162,0
14.883,37.832,3.80,2020-01-11T15:19:27.979938,29.5,162,1
13.33,42.609,4.00,2020-01-28T00:34:35.029631,8.3,162,2
13.266,42.497,3.50,2020-01-09T14:59:57.333465,11.8,162,3
13.189,42.932,3.90,2020-01-28T15:04:41.785431,8.5,162,4
14.736,41.082,3.80,2020-01-08T03:17:41.304697,10.7,162,5
14.935,37.839,3.80,2020-01-04T05:27:52.807490,28.3,162,6
13.206,42.566,3.60,2020-01-01T00:18:31.924032,10.1,163,0
11.218,44.861,3.80,2020-01-20T08:25:55.182229,6.9,163,1
12.614,46.284,3.60,2020-01-14T01:05:47.833445,7.8,163,2
13.034,42.977,4.00,2020-01-01T09:32:06.157211,9.6,163,3
13.046,43.054,4.00,2020-01-26T20:57:17.648006,8.5,163,4
6.592,45.108,4.30,2020-01-12T10:11:23.252351,10.2,163,5
13.237,42.957,3.50,2020-01-16T04:40:23.989821,8.0,163,6
11.319,44.005,3.60,2020-01-27T11:53:48.585823,7.3,163,12
14.935,37.839,3.90,2020-01-18T14:13:56.746326,28.3,163,11
13.263,42.463,3.50,2020-01-01T10:07:33.739055,13.7,163,10
13.263,42.463,3.50,2020-01-01T10:07:33.739055,13.7,163,10
14.935,37.839,3.90,2020-01-18T14:13:56.746326,28.3,163,11
11.319,44.005,3.60,2020-01-27T11:53:48.585823,7.3,163,12
11.266,44.868,4.00,2020-01-10T09:31:43.624738,4.3,164,0
13.451,42.344,3.60,2020-01-10T18:24:18.513352,18.1,164,1
13.148,42.867,3.60,2020-01-18T14:18:13.498895,9.9,164,2
14.778,46.045,3.60,2020-01-15T19:29:26.637933,5.4,164,3
12.52,43.377,3.90,2020-01-13T21:59:04.716131,8.4,164,4
13.297,42.631,3.50,2020-01-22T21:14:47.814633,8.8,164,5
10.881,44.184,3.60,2020-01-18T15:45:39.395878,8.3,164,6
14.935,37.839,3.60,2020-01-13T22:55:10.297597,28.3,164,11
13.263,42.463,4.00,2020-01-13T18:47:36.944121,13.7,164,8
14.935,37.839,3.60,2020-01-13T22:55:10.297597,28.3,164,11
14.935,37.839,3.60,2020-01-13T22:55:10.297597,28.3,164,11
14.935,37.839,3.60,2020-01-13T22:55:10.297597,28.3,164,11
14.739,41.069,3.60,2020-01-03T05:14:47.141961,10.9,164,12
14.736,41.082,3.60,2020-01-17T00:33:19.144067,10.7,164,13
15.033,41.87,3.70,2020-01-15T08:09:17.180995,2.6,165,0
14.935,37.839,4.40,2020-01-22T20:51:16.012186,28.3,165,3
11.319,44.005,3.60,2020-01-02T22:12:06.263225,7.3,165,2
14.935,37.839,4.40,2020-01-22T20:51:16.012186,28.3,165,3
14.739,41.069,4.20,2020-01-06T03:42:37.569919,10.9,165,4
14.736,41.082,3.80,2020-01-18T23:15:47.473535,10.7,165,5
13.353,42.372,3.60,2020-01-17T13:23:51.697187,10.1,166,0
11.236,44.835,4.10,2020-01-04T14:36:48.117075,9.0,166,1
13.372,42.393,3.80,2020-01-24T19:09:29.774116,8.9,166,2
13.123,42.807,4.30,2020-01-21T23:13:41.139170,11.0,166,3
16.898,39.352,3.50,2020-01-08T21:43:35.356120,20.5,166,4
7.335,44.005,3.50,2020-01-28T02:57:35.147397,10.0,166,5
13.088,42.751,3.60,2020-01-06T05:54:52.238056,9.7,166,6
14.896,45.673,4.70,2020-01-02T17:08:44.448929,8.3,166,7
13.165,42.753,4.30,2020-01-26T07:44:29.508075,9.5,166,8
10.173,44.154,3.80,2020-01-27T00:38:00.002516,9.7,166,9
14.459,38.289,3.50,2020-01-28T13:54:36.880369,26.6,166,10
13.198,42.772,3.60,2020-01-14T09:48:14.939501,7.1,166,11
13.176,42.708,4.70,2020-01-06T11:13:58.604654,14.3,166,12
13.386,42.324,3.50,2020-01-01T04:32:40.142756,10.8,166,13
14.935,37.839,3.60,2020-01-14T08:15:39.628286,28.3,166,16
14.935,37.839,3.60,2020-01-14T08:15:39.628286,28.3,166,16
14.935,37.839,3.60,2020-01-14T08:15:39.628286,28.3,166,16
13.263,42.463,4.50,2020-01-08T11:44:55.855102,13.7,166,17
11.319,44.005,3.50,2020-01-24T01:26:30.472390,7.3,166,18
11.251,43.612,3.60,2020-01-24T03:13:38.500558,8.0,167,0
13.465,46.299,4.70,2020-01-13T02:14:59.146750,6.7,167,1
13.195,42.719,3.50,2020-01-13T14:02:11.521093,13.3,167,2
13.016,43.082,3.90,2020-01-20T17:24:45.046777,8.4,167,3
14.736,41.082,4.10,2020-01-12T14:17:24.489779,10.7,167,9
14.736,41.082,4.10,2020-01-12T14:17:24.489779,10.7,167,9
11.319,44.005,3.70,2020-01-13T14:25:58.611957,7.3,167,6
13.263,42.463,3.60,2020-01-28T17:49:05.400246,13.7,167,10
14.739,41.069,3.80,2020-01-12T21:18:39.579667,10.9,167,8
14.736,41.082,4.10,2020-01-12T14:17:24.489779,10.7,167,9
13.263,42.463,3.60,2020-01-28T17:49:05.400246,13.7,167,10
16.175,39.37,4.70,2020-01-03T02:35:13.098336,5.7,168,0
15.154,38.287,4.80,2020-01-13T06:57:30.273210,11.0,168,1
13.154,42.98,3.70,2020-01-10T08:16:49.995225,8.7,168,2
11.798,43.957,3.50,2020-01-06T10:27:51.323670,27.0,168,3
12.473,43.435,3.90,2020-01-07T21:03:11.567374,7.7,168,4
14.658,46.059,4.60,2020-01-02T10:40:41.613438,9.3,168,5
11.319,44.005,3.80,2020-01-12T17:59:09.357239,7.3,168,8
14.739,41.069,3.70,2020-01-13T15:24:09.341122,10.9,168,11
11.319,44.005,3.80,2020-01-12T17:59:09.357239,7.3,168,8
